"","Variety","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","L024","L025","L034","L035","L036","L037","L075","L087","L019","L029","L093","L030","L176","L023","L027","L184","L012","L155"
"N0256",-2.22803959848267,NA,NA,NA,NA,0.313894512087032,-0.449085438383519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.05139890876181,4.76373576349958,-1.77091068874109,-0.0394325110664843,-11.0506268710433,-4.77419334500674,-1.06158969859304,5.46559679727866,-0.399877993250643,NA,-4.98597553051524,7.70531297650109,NA,NA,NA,NA,NA,NA
"N0257",-17.4122310022245,NA,NA,NA,NA,-1.05652325016645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.51351419464461,-3.78959402347737,3.34992285011712,-0.356218205498077,-1.58385107918388,2.7580937597739,0.584639045771342,-1.00302547582388,0.538170880127512,NA,-3.35329806344907,-1.2010090000324,NA,NA,NA,NA,NA,NA
"N0258",-10.508793656087,NA,NA,NA,NA,-0.637642863079266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.93964408028072,-4.46044370974919,5.06991933273478,-4.10101296605636,-1.74237658640797,1.57491989445434,4.86625642362773,-1.6738751620957,3.13020718427251,NA,-3.85337302337165,-2.04263341265346,NA,NA,NA,NA,NA,NA
"N0260",-3.12787340913812,NA,NA,NA,NA,-0.393196307739816,0.203406097634325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.17976829033744,-3.30025771135679,0.584983165741154,0.392123040329587,-6.52764429489442,0.108112444486325,-1.7640955248817,2.37517264696913,2.35342242665045,NA,-2.56483743381533,4.6238244211087,NA,NA,NA,NA,NA,NA
"N0261",12.1603834639909,NA,NA,NA,NA,0.737856502076591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.64308208134915,-2.92701426431032,4.89560151468117,-0.859836257125007,-0.379721867318347,7.03616804592594,0.593345173192152,-2.36051715919706,2.19759875977221,NA,-2.31994357793276,-1.53385232531009,NA,NA,NA,NA,NA,NA
"N0278",0.785839604331894,NA,NA,NA,NA,1.57735461851138,-0.486892327143377,-1.04277984259324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.96208631570745,4.31400389505396,-5.07709330055003,-6.34024000752631,-10.8995480256795,16.909934953733,0.813212278791048,-7.55578450439768,10.1013270017537,NA,-2.34595779901905,4.42899424903565,NA,NA,NA,NA,NA,NA
"N0274",4.69080484869029,NA,NA,NA,NA,NA,0.284624318618547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.20633967153136,3.07991790461958,-3.59755228579481,-3.7141663796384,-5.4068373095016,-3.84103017297163,-3.29727938079267,2.63421764656717,6.96679958104064,NA,2.50755492637304,3.77068383672257,NA,NA,NA,NA,NA,NA
"N0285",12.3171704987783,NA,NA,NA,NA,NA,0.747369880778923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.78920926255864,0.838515457050327,-1.35334620147544,-0.805425698002214,-7.81437340640006,-4.25496247791957,0.442129547489564,7.37042847082464,5.55606538011744,NA,0.764553426791426,1.52928138915333,NA,NA,NA,NA,NA,NA
"N0317",1.40100005845616,NA,NA,NA,NA,NA,0.0850085859219114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8962109061472,2.26819008722305,0.242462078026468,0.624248932170473,-4.72336228293528,-4.81889163969734,-0.952467860934259,6.14196471173003,2.16786417974315,NA,-0.630043981632385,-1.52665251256254,NA,NA,NA,NA,NA,NA
"N0318",-4.99168879529434,NA,NA,NA,NA,NA,-0.302881076477127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.537870526003818,3.06958714835935,-0.949744652787708,-1.39862604528972,-4.08809887112818,-3.0206926825858,-0.815605397114779,1.29481769567329,0.144989202282928,NA,-1.48998341378813,4.25875402844997,NA,NA,NA,NA,NA,NA
"N0319",-6.30013388231918,NA,NA,NA,NA,NA,-0.382273697436038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.509533886077414,0.881513067153248,-3.47008603265223,-1.26082903588693,-3.28576726440855,-2.38449472519538,-3.16981312765009,-0.394855437545187,2.77479095162383,NA,1.13981833555275,5.55948658315721,NA,NA,NA,NA,NA,NA
"N0321",-6.24367054834154,NA,NA,NA,NA,NA,-0.150571564627312,NA,NA,-0.228276102846658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.97336123744193,3.09378307170845,3.8534090488383,5.96399417355051,3.8501220685742,4.11178578723356,-17.4256639095275,3.51526214146837,0.824880831834169,NA,1.04815558970418,-14.8820035870701,NA,NA,NA,NA,NA,NA
"N0322",18.7846276432159,NA,NA,NA,NA,NA,1.13979626437565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.79481773448963,8.31694004477088,-1.01866853491079,-3.2950200700341,-3.65862180526363,-6.57842320062224,-2.87813307118835,1.55816111220863,9.54568333192464,NA,2.09603298933131,2.36236000370559,NA,NA,NA,NA,NA,NA
"N0323",-7.83288384140547,NA,NA,NA,NA,NA,-0.475276481987888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.21991808822882,0.60149158137892,-9.23251794629039,-1.54085052166125,-5.39325889280416,-5.98718919755384,-0.791696224157094,3.9768652578983,10.136917334993,NA,-4.12421263009777,5.27946509738289,NA,NA,NA,NA,NA,NA
"N0324",-3.98231687101777,NA,NA,NA,NA,NA,-0.241635340308941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.49792247494069,5.03283720132098,-3.30596948238547,-4.75165277086273,-5.11525450609228,-4.87851656419593,-4.99930036933381,6.41460708588987,5.59704589115791,NA,-1.85260445143541,2.40093014683985,NA,NA,NA,NA,NA,NA
"N0325",-3.64585956292571,NA,NA,NA,NA,NA,-0.221220094919457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.220509458470019,4.41356257411762,-1.1009720709923,-2.87892265812798,-6.23293008128325,-4.99939024341167,-2.12976836062383,5.13079786136967,5.64230586127137,NA,-3.63481462394324,3.77525931158696,NA,NA,NA,NA,NA,NA
"N0326",-2.94156747819705,NA,NA,NA,NA,NA,-0.178485711121746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.02931228126016,1.83467163975379,-5.83960044663583,-1.30447235926164,-6.48594992503819,-4.92014278850818,-2.21665455504954,6.70524816023603,2.24399895777608,NA,0.559828354799324,9.00464989569587,NA,NA,NA,NA,NA,NA
"N0366",-8.21778942664922,NA,NA,NA,NA,NA,NA,-0.498631427134165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.75178513941008,3.11213892057691,-1.41295140204004,-2.19537227090882,1.76694340611104,3.83451325714031,-2.60982740229307,-5.15528527957404,3.67726647992766,NA,-0.290027851488636,-2.02011766970289,NA,NA,NA,NA,NA,NA
"N0367",2.66188785960962,NA,NA,NA,NA,NA,NA,-0.679935641510453,-0.379826317506485,1.22127752888736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.77425319865939,5.98486854884947,-2.2316158777103,2.90995286755857,1.47271193487617,3.39251651918556,-3.12466464030991,-5.25943842546262,-1.2723689201108,NA,1.86591060019087,-9.20203886261722,NA,NA,NA,NA,NA,NA
"N0368",-9.04038875178472,NA,NA,NA,NA,NA,NA,-0.548544348256509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.28937742888741,0.246462343756033,-0.617735262782981,-2.89779406095639,1.23092583043066,6.46017575443632,-1.81461126303602,-4.1936649259498,4.97169526228626,NA,-1.99087492773926,-3.55456053158635,NA,NA,NA,NA,NA,NA
"N0369",-4.40391982829317,NA,NA,NA,NA,NA,NA,-0.267216974658147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.11944084383132,1.57335486039773,-1.62050174728179,-4.23336897418954,0.394563560299031,6.78864298487495,-0.654122960761492,-3.03317662367528,3.80252456342026,NA,-0.331173982363212,2.2652457729692,NA,NA,NA,NA,NA,NA
"N0370",-13.1533853774626,NA,NA,NA,NA,NA,NA,-0.798108953867944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.97418944868007,0.561650323963362,-3.63063156991924,-2.41620186638188,-2.44758733417431,6.27615109154212,-2.49784856903175,-4.54409380321119,6.11890431432948,NA,-1.84209116189912,-0.0776924784026167,NA,NA,NA,NA,NA,NA
"N0371",-7.07916149456866,NA,NA,NA,NA,NA,NA,0.806840926496746,-1.23638374095483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.70730351759836,0.992616163404524,-0.711596534898217,-3.9497851464212,-2.6186967250381,-6.73711039390419,-6.73046961987687,4.65381358776259,6.38835234592737,NA,8.75438259879313,-1.81831536215079,NA,NA,NA,NA,NA,NA
"N0372",-0.141359688954363,NA,NA,NA,NA,NA,NA,-0.00857729247899885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.49474649670918,4.53243235005116,-2.82152961680784,-2.93833362820791,-1.63848538106291,4.08997718604429,-1.68874661592035,-7.5622887805449,5.0975599094019,NA,1.46307400671996,4.89151483388827,NA,NA,NA,NA,NA,NA
"N0373",18.3671251265962,NA,NA,NA,NA,NA,NA,1.11446343277248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.669784941279212,5.69335176180934,-2.49263127688555,-7.10234907619946,-0.643970183671902,6.91493874147427,1.63542758261115,-6.06856094005235,3.76241610565241,NA,1.95837656100944,6.05243424564644,NA,NA,NA,NA,NA,NA
"N0374",3.44816463890993,NA,NA,NA,NA,NA,NA,0.209224545145515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.12235597262509,5.40403551723679,1.54456205208855,-5.72762317710021,-2.76373278628343,5.1279845675971,1.51251555240577,-4.36102661221878,2.9738872179783,NA,-0.660598684703635,1.76941685626158,NA,NA,NA,NA,NA,NA
"N0387",-6.81084526447136,NA,NA,NA,NA,NA,NA,NA,-0.413262170383502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.996259021022031,1.69838534423749,-0.155610647419538,1.55009481458358,-1.62818176343508,-0.563989035313103,-1.84384370765271,-1.56174259637907,-1.05177450764714,NA,0.962111984344467,-1.75376576336118,NA,NA,NA,NA,NA,NA
"N0388",-0.794010017165131,NA,NA,NA,NA,NA,NA,NA,-0.0481782055320847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.48513053339345,0.371487379183525,-0.654341119113096,1.87953183625045,1.02012423964092,-1.89088700036705,-0.851872691297542,-3.05427406010511,0.437097004724282,NA,1.4571825046834,-1.58996224036641,NA,NA,NA,NA,NA,NA
"N0389",-1.3919563771459,NA,NA,NA,NA,NA,NA,NA,-0.0844598417906269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04296354253992,1.57945636708329,-1.93087461129454,2.2593333307898,0.406124742147794,-3.33305399122059,-2.79094017816732,-1.68067157353326,0.651265000591562,NA,3.3276854872715,-0.21635975379455,NA,NA,NA,NA,NA,NA
"N0390",7.72672561256063,NA,NA,NA,NA,NA,NA,NA,0.468835111151939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.732396906387226,3.44803288894194,-0.0622980894359028,-3.82249808361146,3.43413575471099,-2.62391196006651,-1.41926415232493,-2.13096403308376,7.32321298394057,NA,2.54612603037683,-2.15735370139378,NA,NA,NA,NA,NA,NA
"N0391",8.36204362004027,NA,NA,NA,NA,NA,NA,NA,0.507384349676598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.696384584724583,1.39851090794004,0.869582905659667,2.40965486899072,3.20658225910201,-1.52639746629885,-8.27215759481718,0.457251948732622,3.28608901887369,NA,0.165337052030779,1.42466327245508,NA,NA,NA,NA,NA,NA
"N0392",-9.33736449096831,NA,NA,NA,NA,NA,NA,NA,1.06677040510076,-1.63333437262083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.87100116855424,1.55501218189155,5.09648641503146,10.1404426989999,10.1678438204487,6.21274951698748,-17.0162284775286,-0.381410104732165,-1.26386364142768,NA,0.138688212636774,-17.3742396062568,NA,NA,NA,NA,NA,NA
"N0393",6.30660300760632,NA,NA,NA,NA,NA,NA,NA,0.382666225037913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.223747916202446,2.63161388975006,-2.36941857667651,-0.663713114673375,-0.529319719250417,-3.60596445793046,-2.23568315151679,1.52472143187056,-1.27798045283914,NA,7.36124598603574,2.49213275559302,NA,NA,NA,NA,NA,NA
"N0394",-4.30694488205203,NA,NA,NA,NA,NA,NA,NA,-0.261332818550934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0994305383278698,0.801556861543324,-2.70877411683452,-0.174901161470983,1.78146071934488,-2.12335151269559,-6.38460916113268,0.0259314010079848,2.19223447646073,NA,2.7154194804036,1.65587671941877,NA,NA,NA,NA,NA,NA
"N0395",-2.32624756461576,NA,NA,NA,NA,NA,NA,NA,-0.141149898444547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04633403873834,1.08592636726547,-1.92750411509612,0.109468344251162,1.56892972905077,-2.99841649767801,-2.95320318064098,-2.50546857069526,0.985902494134138,NA,4.15922347683031,0.283911238420103,NA,NA,NA,NA,NA,NA
"N0396",-2.25346390570313,NA,NA,NA,NA,NA,NA,NA,0.538662365837552,-0.675395964735768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.00983111304302,12.8027584853464,0.152128233148103,4.44286792420993,-0.648129541369365,8.35058382279689,-15.2509882179703,-3.30888547086065,-1.41190658539012,NA,-4.46224261010447,-5.78509228872834,NA,NA,NA,NA,NA,NA
"N0410",0.952131395491911,NA,NA,NA,NA,NA,NA,NA,NA,0.722317661528456,-0.0882791082180818,-0.576266005011223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.482486399138427,8.93010085992622,7.72976522538078,3.42860320554061,-15.6102369415457,-3.23358820967488,-4.32885181253463,-4.77451150836659,14.4707439246847,NA,-6.80109517742026,9.69577454913242,-9.52058515778427,NA,NA,NA,NA,NA
"N0411",4.41141412339629,NA,NA,NA,NA,NA,NA,NA,NA,0.267671706565777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8971122659496,1.27716161950437,3.54154717688853,2.42185919671163,2.73471804381288,4.64311820655301,-5.73492883015337,-2.58573042942955,-2.74471231188905,NA,0.0119078810796072,-4.29091100222124,NA,NA,NA,NA,NA,NA
"N0412",23.8382839549756,NA,NA,NA,NA,NA,NA,NA,NA,-0.70809104596424,2.15452839447598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.1423651366416,15.8962527830723,6.06746655261793,6.55695091726122,-9.83189822235319,4.88299209082171,-19.9130720100932,-1.59331189575574,22.6182772941965,NA,7.36475300033328,-34.4584164331534,NA,NA,NA,NA,NA,NA
"N0413",-1.34100052728506,NA,NA,NA,NA,NA,NA,NA,NA,-0.0813679898560423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.77557910620729,6.54550711977645,2.90044063483355,3.97569198466384,-0.945535262867465,3.66432869065075,-7.38908429375014,-2.21378804994277,-3.38581885394404,NA,-0.291515687128109,-7.29579836120704,NA,NA,NA,NA,NA,NA
"N0414",1.51615906742412,NA,NA,NA,NA,NA,NA,NA,NA,0.0919960977707349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.076856909147,4.17141897502163,1.70824289854416,0.757396405290882,3.60287755624658,4.3293873105213,-9.08780649081043,-3.57482727315578,2.17564288671179,NA,-0.808347475722985,-4.60464189825294,NA,NA,NA,NA,NA,NA
"N0425",-11.1479982951114,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.676427931038798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0166241596863651,-1.83584305180648,1.32562607222879,0.186892572220926,-3.95947599058749,-3.22060854722672,-7.078359157339,-3.87559394009624,4.89181801805843,NA,-6.90031367225755,14.9958318628228,NA,NA,NA,NA,NA,NA
"N0426",-16.3328638687256,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.740029770624285,-1.7310601800481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.44371041853685,4.94785068161945,2.61979851278958,-1.55090556691562,-3.28400104215573,-1.28829787919051,-9.83485039353823,1.53784538816218,2.01670682404773,NA,2.95442274183047,0.325623649194995,-2.03893972251464,NA,NA,NA,NA,NA
"N0427",1.14156527559597,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0692668420891049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.54696854460145,3.64687786751486,3.8892187765166,1.72020473002634,-3.4564443792645,-5.46499172652352,-6.74704097042975,-0.110007264912271,5.05142278055394,NA,-1.93273302617742,1.41836267221934,NA,NA,NA,NA,NA,NA
"N0428",-3.91392672268307,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.180069425743043,-0.417555051877778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15196236633107,8.33514231689009,2.66822966557834,-9.88795123132856,-8.54390421034278,-1.98847527569675,-2.95586488369823,4.63580388994828,2.6591539527823,NA,4.33192386838897,-0.170841508755846,-3.16147508503911,NA,NA,NA,NA,NA
"N0429",6.59606467118411,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.427370994169857,-0.0271410819991326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.52659460068131,8.5657300126773,3.95357574962212,-6.54394199063288,-4.0119777325083,-3.13476021317726,0.560800196717917,5.46205680804674,1.4703056627519,NA,1.06056948971251,-3.78577258968593,4.17635866186485,NA,NA,NA,NA,NA
"N0431",-7.92218346546314,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.714433993494162,-1.19512891548771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.96244295349448,6.545600896584,2.31583668869132,-3.16081548980757,-1.84921952071749,2.4286021462771,-4.53305521359814,4.53341718144469,-7.41913772210986,NA,4.50891055956069,0.753774978563583,-1.06048971680583,NA,NA,NA,NA,NA
"N0432",-6.95916328745791,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06857679053675,-1.49083846475677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.54274928498256,2.68351209160658,1.86348755877843,3.28536242275666,-0.679027007410098,0.617617902761534,1.32286383607414,-2.83824550193753,-0.473411008763254,NA,-0.449058361457824,-2.74178259373256,1.52637621053431,NA,NA,NA,NA,NA
"N0433",5.22199045018013,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.316855107312698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.74746622494027,3.19080239668116,2.059435910373,1.26412925919261,-3.22566615244328,-4.03221952880614,-7.3748298656772,-2.45493040429709,6.48419497827133,NA,NA,4.91169596290156,NA,NA,NA,NA,NA,NA
"N0434",6.67474737321614,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.202681175029487,0.60768532342889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.19380801102215,2.71387456032427,-0.836758479727285,0.646549253557657,-4.59765390627775,-2.1460605292514,0.899938874103783,1.49021463662524,1.74465897532825,NA,3.02302126849544,3.2738345009736,-4.12035287080135,NA,NA,NA,NA,NA
"N0435",9.87320365311234,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.599077120663721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.86116799830226,3.72880280383709,3.45600343959763,0.600135695452394,-4.23308656501096,-1.26194460427162,-6.32168918528004,-1.23007629948619,7.193908809841,NA,NA,-1.93398087973317,NA,NA,NA,NA,NA,NA
"N0436",5.01212501514133,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.620200053853816,0.924321140379628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.58645583941888,9.38620755416028,0.0493312947907983,-4.27069943866997,-5.26080018475335,0.86070841705313,-0.536290092862364,-3.18395510825362,1.36532586615255,NA,10.1323982861651,0.305776822505647,-3.79475713121266,NA,NA,NA,NA,NA
